"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Avg. (%)","Wind Speed 2 m Avg. (km/h)"
"Keoma AGCM",2019/01/01,0,-15.33,-15.33,-16.75,82.5,83.2,13.52
"Keoma AGCM","2019/01/01 01:00:00",0,-13.11,-13.11,-15.33,81.7,82.2,13.02
"Keoma AGCM","2019/01/01 02:00:00",0,-10.93,-10.93,-13.11,79.58,80.8,13.95
"Keoma AGCM","2019/01/01 03:00:00",0,-9.7,-9.7,-10.93,80.3,79.7,13.83
"Keoma AGCM","2019/01/01 04:00:00",0,-7.513,-7.513,-9.7,84.2,81.5,12.73
"Keoma AGCM","2019/01/01 05:00:00",0,-6.551,-5.919,-7.513,79.23,82,11.8
"Keoma AGCM","2019/01/01 06:00:00",0,-5.133,-5.133,-6.551,79.28,78.38,13.61
"Keoma AGCM","2019/01/01 07:00:00",0,-4.484,-4.19,-5.133,81.7,81.8,10.16
"Keoma AGCM","2019/01/01 08:00:00",0,-1.257,-0.876,-5.746,62.71,76.84,8.01
"Keoma AGCM","2019/01/01 09:00:00",0,-2.369,-1.257,-2.608,67.02,65.82,10.22
"Keoma AGCM","2019/01/01 10:00:00",0,-1.318,-1.181,-2.369,65.38,64.85,15.31
"Keoma AGCM","2019/01/01 11:00:00",0,-0.33,-0.176,-1.368,68.63,65.82,11.4
"Keoma AGCM","2019/01/01 12:00:00",0,1.504,2.296,-0.421,64.78,66.48,10.06
"Keoma AGCM","2019/01/01 13:00:00",0,2.33,2.479,0.784,59.53,64.38,7.739
"Keoma AGCM","2019/01/01 14:00:00",0,1.471,2.797,1.447,67.08,62.38,9.88
"Keoma AGCM","2019/01/01 15:00:00",0,1.971,2.187,1.471,67.51,67.35,7.243
"Keoma AGCM","2019/01/01 16:00:00",0,-0.061,2.391,-0.237,74.46,70.06,7.968
"Keoma AGCM","2019/01/01 17:00:00",0,-1.202,0.157,-1.202,78.47,76.52,8.04
"Keoma AGCM","2019/01/01 18:00:00",0,-2.222,-1.177,-2.492,81.1,79.42,6.686
"Keoma AGCM","2019/01/01 19:00:00",0,-0.639,-0.538,-2.464,77.12,80.4,5.899
"Keoma AGCM","2019/01/01 20:00:00",0,-1.895,-0.639,-2.075,80.8,80.3,7.858
"Keoma AGCM","2019/01/01 21:00:00",0,-0.274,0.015,-1.972,73.69,77.12,10.99
"Keoma AGCM","2019/01/01 22:00:00",0,3.403,3.874,-0.274,62.71,60.52,18.67
"Keoma AGCM","2019/01/01 23:00:00",0,3.493,3.864,3.361,63.97,63.12,15.27
"Keoma AGCM",2019/01/02,0,3.817,3.921,3.38,61.87,62.78,15.86
"Keoma AGCM","2019/01/02 01:00:00",0,3.488,3.871,3.17,66.4,64.94,12.8
"Keoma AGCM","2019/01/02 02:00:00",0,5.004,5.024,3.488,57.93,61.67,19.21
"Keoma AGCM","2019/01/02 03:00:00",0,3.961,5.004,3.762,65.32,63.7,16.59
"Keoma AGCM","2019/01/02 04:00:00",0,2.119,4.053,2.119,75.89,68.81,11.36
"Keoma AGCM","2019/01/02 05:00:00",0,2.648,3.997,1.621,70.4,72.63,11.36
"Keoma AGCM","2019/01/02 06:00:00",0,3.232,3.232,1.678,67.33,70.41,16.79
"Keoma AGCM","2019/01/02 07:00:00",0,4.956,5.627,3.232,61.83,62.36,22.06
"Keoma AGCM","2019/01/02 08:00:00",0,5.52,5.807,4.803,59.73,59.84,20.65
"Keoma AGCM","2019/01/02 09:00:00",0,6.142,6.505,5.176,56.77,58.36,20.13
"Keoma AGCM","2019/01/02 10:00:00",0,6.459,6.917,6.088,54.92,54.54,26.4
"Keoma AGCM","2019/01/02 11:00:00",0,7.372,7.372,6.232,50.24,54.58,28.56
"Keoma AGCM","2019/01/02 12:00:00",0,6.703,7.394,6.703,54.33,53.01,30.8
"Keoma AGCM","2019/01/02 13:00:00",0,6.586,7.248,6.586,55.78,53.66,32.85
"Keoma AGCM","2019/01/02 14:00:00",0,7.522,7.544,6.452,53.15,54.01,26.46
"Keoma AGCM","2019/01/02 15:00:00",0,7.73,7.73,7.102,52.12,54.36,22.23
"Keoma AGCM","2019/01/02 16:00:00",0,7.367,8.2,6.639,51.97,51.89,23.63
"Keoma AGCM","2019/01/02 17:00:00",0,6.096,7.636,5.594,57.58,55.45,21.14
"Keoma AGCM","2019/01/02 18:00:00",0,5.861,8.21,5.51,58.81,52.67,19.07
"Keoma AGCM","2019/01/02 19:00:00",0,6.05,7.604,5.861,57.93,53.24,22.62
"Keoma AGCM","2019/01/02 20:00:00",0,7.501,8.44,5.339,49.68,53.88,15.93
"Keoma AGCM","2019/01/02 21:00:00",0,6.708,8.19,5.978,53.35,50.22,11.85
"Keoma AGCM","2019/01/02 22:00:00",0,4.867,6.709,4.434,61.05,60.26,7.528
"Keoma AGCM","2019/01/02 23:00:00",0,8.59,9.2,4.821,41.17,51,7.954
"Keoma AGCM",2019/01/03,0,6.132,8.85,5.787,51.85,48.24,11.11
"Keoma AGCM","2019/01/03 01:00:00",0,5.873,7.143,5.593,53.37,50.31,24.56
"Keoma AGCM","2019/01/03 02:00:00",0,5.542,6.001,5.414,54.44,53.85,25.09
"Keoma AGCM","2019/01/03 03:00:00",0,5.554,5.71,5.05,53.82,54.86,17.71
"Keoma AGCM","2019/01/03 04:00:00",0,5.267,6.362,4.76,55.44,53.6,19.25
"Keoma AGCM","2019/01/03 05:00:00",0,3.906,5.282,3.605,63.03,59.92,15.99
"Keoma AGCM","2019/01/03 06:00:00",0,5.917,6.084,3.091,53.78,60.43,13
"Keoma AGCM","2019/01/03 07:00:00",0,4.838,5.917,3.424,59.57,59.11,14.49
"Keoma AGCM","2019/01/03 08:00:00",0,0.434,4.838,0.434,76.84,68.64,10.02
"Keoma AGCM","2019/01/03 09:00:00",0,-0.876,0.53,-0.876,80.8,78.76,7.17
"Keoma AGCM","2019/01/03 10:00:00",0,2.031,2.031,-1.05,71.71,79.74,7.975
"Keoma AGCM","2019/01/03 11:00:00",0,4.449,5.059,2.031,62.6,64.59,8.26
"Keoma AGCM","2019/01/03 12:00:00",0,6.824,7.01,4.449,56.72,57.18,11.08
"Keoma AGCM","2019/01/03 13:00:00",0,7.133,8.17,6.763,51.99,53.36,8.08
"Keoma AGCM","2019/01/03 14:00:00",0,6.471,8.06,5.739,60.34,57.62,6.812
"Keoma AGCM","2019/01/03 15:00:00",0,3.88,6.471,3.867,70.92,67.7,7.692
"Keoma AGCM","2019/01/03 16:00:00",0,3.545,4.206,3.04,74,73.3,5.551
"Keoma AGCM","2019/01/03 17:00:00",0,2.268,3.545,1.499,73.83,78.44,5.388
"Keoma AGCM","2019/01/03 18:00:00",0,0.596,2.389,0.596,81.8,77.2,4.643
"Keoma AGCM","2019/01/03 19:00:00",0,-0.602,0.596,-0.701,90.2,88.5,4.022
"Keoma AGCM","2019/01/03 20:00:00",0,-2.216,-0.579,-2.216,93.8,91.7,5.409
"Keoma AGCM","2019/01/03 21:00:00",0,-2.289,-2.155,-2.701,96.5,95.3,3.579
"Keoma AGCM","2019/01/03 22:00:00",0,-2.122,-1.895,-2.461,94,95.2,5.634
"Keoma AGCM","2019/01/03 23:00:00",0,-3.398,-2.113,-3.968,95.6,93.9,4.735
"Keoma AGCM",2019/01/04,0,-2.576,-2.576,-3.818,95,95.5,5.138
"Keoma AGCM","2019/01/04 01:00:00",0,-3.44,-2.5,-3.44,93.6,93.5,5.934
"Keoma AGCM","2019/01/04 02:00:00",0,-4.037,-3.44,-4.521,95.7,94.9,4.104
"Keoma AGCM","2019/01/04 03:00:00",0,-3.811,-3.811,-4.847,96.4,95.8,4.679
"Keoma AGCM","2019/01/04 04:00:00",0,-3.128,-3.026,-3.94,93.5,94.5,5.124
"Keoma AGCM","2019/01/04 05:00:00",0,-3.058,-2.452,-3.136,91.9,92.8,3.942
"Keoma AGCM","2019/01/04 06:00:00",0,-3.166,-2.99,-3.371,93.1,93,5.796
"Keoma AGCM","2019/01/04 07:00:00",0,-2.091,-2.091,-4.297,95.2,92.1,5.244
"Keoma AGCM","2019/01/04 08:00:00",0,-2.648,-1.286,-2.976,86.2,86.4,5.36
"Keoma AGCM","2019/01/04 09:00:00",0,4.036,4.036,-3.46,61.24,82.4,9.17
"Keoma AGCM","2019/01/04 10:00:00",0,4.149,4.149,1.502,66.59,66.98,19.68
"Keoma AGCM","2019/01/04 11:00:00",0,6.26,6.26,4.086,55.42,63.14,24.38
"Keoma AGCM","2019/01/04 12:00:00",0,7.083,7.083,6.26,49.91,52.99,19.34
"Keoma AGCM","2019/01/04 13:00:00",0,8.15,8.15,7.083,42.27,46.83,14.36
"Keoma AGCM","2019/01/04 14:00:00",0,8.04,8.44,8.04,39.35,39.11,21.9
"Keoma AGCM","2019/01/04 15:00:00",0,7.868,8.63,7.69,38.12,40.72,16.1
"Keoma AGCM","2019/01/04 16:00:00",0,6.428,7.985,6.428,43.9,40.31,26.32
"Keoma AGCM","2019/01/04 17:00:00",0,-2.691,6.428,-2.691,88.9,75.71,20.08
"Keoma AGCM","2019/01/04 18:00:00",0,-3.941,-2.691,-3.971,96.4,94.5,16.65
"Keoma AGCM","2019/01/04 19:00:00",0,-4.151,-3.939,-4.21,95.5,96.2,15.15
"Keoma AGCM","2019/01/04 20:00:00",0,-4.575,-4.099,-4.677,93.7,94.4,10.3
"Keoma AGCM","2019/01/04 21:00:00",0,-5.603,-4.575,-5.888,94.4,93.6,4.645
"Keoma AGCM","2019/01/04 22:00:00",0,-7.394,-5.603,-7.394,95.1,94.7,3.216
"Keoma AGCM","2019/01/04 23:00:00",0,-7.561,-7.032,-7.766,95.5,95.3,4.661
"Keoma AGCM",2019/01/05,0,-7.566,-7.078,-7.867,95.5,96,3.805
"Keoma AGCM","2019/01/05 01:00:00",0,-7.774,-7.42,-7.774,95.2,95.6,4.213
"Keoma AGCM","2019/01/05 02:00:00",0,-7.395,-7.377,-7.864,95.7,95.5,5.112
"Keoma AGCM","2019/01/05 03:00:00",0,-7.091,-7.091,-7.523,95.9,95.6,5.342
"Keoma AGCM","2019/01/05 04:00:00",0,-7.213,-6.894,-7.231,95.6,95.7,3.97
"Keoma AGCM","2019/01/05 05:00:00",0,-7.474,-7.051,-7.474,95.4,95.6,4.292
"Keoma AGCM","2019/01/05 06:00:00",0,-7.328,-7.046,-7.474,95.4,95.6,3.859
"Keoma AGCM","2019/01/05 07:00:00",0,-7.766,-7.328,-7.766,95,95.3,4.03
"Keoma AGCM","2019/01/05 08:00:00",0,-7.962,-7.67,-7.962,95.1,95.2,3.595
"Keoma AGCM","2019/01/05 09:00:00",0,-8.06,-7.912,-8.11,95,95,3.328
"Keoma AGCM","2019/01/05 10:00:00",0,-7.963,-7.897,-8.2,95.1,95,5.113
"Keoma AGCM","2019/01/05 11:00:00",0,-8.37,-7.794,-8.43,94.7,94.9,6.266
"Keoma AGCM","2019/01/05 12:00:00",0,-8.42,-8.01,-8.49,94.4,94.8,6.01
"Keoma AGCM","2019/01/05 13:00:00",0,-8.39,-8.38,-8.73,94.8,94.5,7.409
"Keoma AGCM","2019/01/05 14:00:00",0,-7.367,-7.313,-8.4,95.4,95.2,6.635
"Keoma AGCM","2019/01/05 15:00:00",0,-6.037,-6.037,-7.367,96.4,96.1,6.899
"Keoma AGCM","2019/01/05 16:00:00",0,-6.132,-5.879,-6.246,96.3,96.3,7.762
"Keoma AGCM","2019/01/05 17:00:00",0,-6.243,-6.119,-6.451,96.3,96.2,6.446
"Keoma AGCM","2019/01/05 18:00:00",0,-6.314,-6.243,-6.466,96.2,96.2,6.769
"Keoma AGCM","2019/01/05 19:00:00",0,-6.146,-6.146,-6.387,96.4,96.3,6.688
"Keoma AGCM","2019/01/05 20:00:00",0,-5.992,-5.99,-6.146,96.5,96.4,7.31
"Keoma AGCM","2019/01/05 21:00:00",0,-5.308,-5.308,-5.992,97,96.8,6.94
